Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
9,DINARA,FAKHRITDINOVA,RUS,27-  21. | top  1. [9.35],31-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
10,CAROLINE,CIAVALDINI,FRA,36-  15. | 36+  13. [14.75],31-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
11,HÉLÈNE,JANICOT,FRA,17-  31. | 37-  7. [17.57],31-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
12,MATHILDE,BRUMAGNE,BEL,top  1. | 37-  7. [8.44],30+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
13,YANA,CHERESHNEVA,RUS,33-  17. | 37-  7. [13.08],29,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
14,KINGA,OCIEPKA,POL,top  1. | 35+  21. [12.85],27+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
15,EVGENIIA,MALAMID,RUS,top  1. | 37-  7. [8.44],24+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
15,MANUELA,SIGRIST,SUI,top  1. | 37-  7. [8.44],24+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
17,MOMOKA,ODA,JPN,top  1. | 36   17. [11.78],24+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
18,ALIZÉE,DUFRAISSE,FRA,30   20. | 32-  28. [24.49],24+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
19,BARBARA,BACHER,AUT,top  1. | 35+  21. [12.85],24,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
20,CHARLOTTE,DURIF,FRA,27-  21. | 36   17. [21.51],23+,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
21,KATHARINA,SAURWEIN,AUT,27-  21. | 36   17. [21.51],23-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
22,MAGDALENA,RÖCK,AUT,33-  17. | 35   24. [20.78],20-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
23,JENNY,LAVARDA,ITA,35-  16. | 36+  13. [15.23],18,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
24,ALEXANDRA,EYER,SUI,top  1. | 36   17. [11.78],13-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
25,CHRISTINE,SCHRANZ,AUT,top  1. | 36+  13. [10.43],12-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
26,KATHERINE,CHOONG,SUI,27-  21. | 35+  21. [23.45],9-,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
27,ASJA,GOSAR,SLO,27-  21. | 34-  25. [25.00],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
28,NIKKI,VAN BERGEN,NED,27-  21. | 33-  27. [25.98],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
29,SARA,AVOSCAN,ITA,27-  21. | 32-  28. [27.39],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
29,KATHARINA,PÖLL,AUT,27-  21. | 32-  28. [27.39],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
31,ANOUK,PIOLA,SUI,22+  30. | 26-  33. [31.46],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
32,ANDREA BRIGITTA,SZEKELY,HUN,16   35. | 32-  28. [32.40],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
33,OLENA,OSTAPENKO,UKR,13-  36. | 32-  28. [33.09],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
34,SABINE,BACHER,AUT,17-  31. | 25-  34. [33.73],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
34,CHRISTINA,STÜTZ,AUT,17-  31. | 25-  34. [33.73],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
34,TINA,SUSTERSIC,SLO,17-  31. | 25-  34. [33.73],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
37,JANINA,GMITER,POL,13-  36. | 20   37. [36.75],,,Kranj_(SLO)_2010,13 November - 14 November 2010,Women
